timestamp,symbol,close,open,high,low,close_less_than_ma10_5m,ma10_5m_less_than_ma30_5m,ma30_5m_less_than_ma60_5m,change_rate_5m,boll_range_rate_5m,close_ma60_rate_5m,close_ma60_rate_4h,volume_ma20_rate_5m,volume_ma20_rate_4h,rsi_4h,close_ma30_rate_1d
1672579200000,ETHUSDT,1196.04,1196.15,1196.15,1196.03,1,0,0,-0.00009,0.00195,0.00003,-0.00949,0.52142,0.34935,46.33,-0.03156
1672579500000,ETHUSDT,1196.06,1196.03,1196.07,1195.67,1,0,0,0.00001,0.00195,0.00005,-0.00949,1.11298,0.34935,46.33,-0.03156
1672579800000,ETHUSDT,1195.71,1196.06,1196.12,1195.7,1,1,0,-0.0003,0.00197,-0.00025,-0.00949,0.53415,0.34935,46.33,-0.03156
1672580100000,ETHUSDT,1194.53,1195.71,1195.71,1193.54,1,1,0,-0.00099,0.00244,-0.00123,-0.00949,4.58852,0.34935,46.33,-0.03156
1672580400000,ETHUSDT,1194.56,1194.53,1194.83,1194.34,1,1,0,0.00002,0.00286,-0.00121,-0.00949,1.00634,0.34935,46.33,-0.03156
1672580700000,ETHUSDT,1194.68,1194.56,1194.81,1194.17,1,1,0,0.0001,0.00317,-0.00111,-0.00949,0.64913,0.34935,46.33,-0.03156
1672581000000,ETHUSDT,1194.82,1194.69,1194.82,1194.68,1,1,0,0.00011,0.00335,-0.00099,-0.00949,0.28177,0.34935,46.33,-0.03156
1672581300000,ETHUSDT,1195.26,1194.81,1195.26,1194.81,1,1,0,0.00036,0.0034,-0.00062,-0.00949,0.37941,0.34935,46.33,-0.03156
1672581600000,ETHUSDT,1195.4,1195.26,1195.48,1195.03,0,1,0,0.00011,0.00339,-0.00051,-0.00949,1.10602,0.34935,46.33,-0.03156
1672581900000,ETHUSDT,1194.95,1195.41,1195.41,1194.69,1,1,0,-0.00038,0.00343,-0.00097,-0.00949,0.82589,0.34935,46.33,-0.03156
1672582200000,ETHUSDT,1195.49,1194.94,1195.5,1194.94,0,1,0,0.00045,0.0032,-0.00051,-0.00949,0.61493,0.34935,46.33,-0.03156
1672582500000,ETHUSDT,1195.59,1195.49,1195.59,1195.44,0,1,0,0.00008,0.0031,-0.00043,-0.00949,0.42509,0.34935,46.33,-0.03156
1672582800000,ETHUSDT,1195.48,1195.58,1195.6,1195.48,0,1,0,-0.0001,0.00302,-0.00052,-0.00949,0.40464,0.34935,46.33,-0.03156
1672583100000,ETHUSDT,1195.59,1195.48,1195.86,1195.43,0,1,0,0.00009,0.00289,-0.00043,-0.00949,1.27951,0.34935,46.33,-0.03156
1672583400000,ETHUSDT,1195.63,1195.58,1195.63,1195.58,0,1,0,0.00003,0.00272,-0.0004,-0.00949,0.33042,0.34935,46.33,-0.03156
1672583700000,ETHUSDT,1195.01,1195.63,1195.63,1194.86,1,1,0,-0.00052,0.00255,-0.00092,-0.00949,0.9568,0.34935,46.33,-0.03156
1672584000000,ETHUSDT,1194.92,1195.01,1195.02,1194.84,1,1,1,-0.00008,0.00232,-0.00099,-0.00949,1.04513,0.34935,46.33,-0.03156
1672584300000,ETHUSDT,1195.03,1194.92,1195.21,1194.79,1,1,1,0.00009,0.00203,-0.0009,-0.00949,0.8065,0.34935,46.33,-0.03156
1672584600000,ETHUSDT,1195.13,1195.03,1195.3,1195.02,1,1,1,0.00008,0.00174,-0.00082,-0.00949,0.91619,0.34935,46.33,-0.03156
1672584900000,ETHUSDT,1194.5,1195.12,1195.13,1194.2,1,1,1,-0.00053,0.00167,-0.00126,-0.00949,1.3138,0.34935,46.33,-0.03156
1672585200000,ETHUSDT,1194.69,1194.5,1194.87,1194.5,1,1,1,0.00015,0.0016,-0.0011,-0.00949,0.6788,0.34935,46.33,-0.03156
1672585500000,ETHUSDT,1195.2,1194.69,1195.2,1194.68,0,1,1,0.00042,0.00145,-0.00067,-0.00949,0.84436,0.34935,46.33,-0.03156
1672585800000,ETHUSDT,1195.36,1195.19,1195.36,1195.19,0,1,1,0.00013,0.00128,-0.00054,-0.00949,0.31969,0.34935,46.33,-0.03156
1672586100000,ETHUSDT,1195.46,1195.35,1195.51,1195.35,0,1,1,0.00008,0.00123,-0.00046,-0.00949,0.58466,0.34935,46.33,-0.03156
1672586400000,ETHUSDT,1194.58,1195.45,1195.46,1194.34,1,1,1,-0.00074,0.00122,-0.00111,-0.00949,1.58491,0.34935,46.33,-0.03156
1672586700000,ETHUSDT,1195.21,1194.58,1195.22,1194.37,0,1,1,0.00052,0.00115,-0.00058,-0.00949,0.91896,0.34935,46.33,-0.03156
1672587000000,ETHUSDT,1195.68,1195.21,1195.69,1195.21,0,1,1,0.00039,0.00119,-0.00019,-0.00949,0.67922,0.34935,46.33,-0.03156
1672587300000,ETHUSDT,1195.83,1195.69,1195.84,1195.68,0,1,1,0.00012,0.00121,-0.00006,-0.00949,0.35147,0.34935,46.33,-0.03156
1672587600000,ETHUSDT,1196.08,1195.83,1196.14,1195.83,0,0,1,0.0002,0.00137,0.00015,-0.00949,1.77031,0.34935,46.33,-0.03156
1672587900000,ETHUSDT,1195.74,1196.08,1196.46,1195.6,0,0,1,-0.00029,0.00142,-0.00014,-0.00949,1.16317,0.34935,46.33,-0.03156
1672588200000,ETHUSDT,1195.81,1195.74,1195.81,1195.73,0,0,1,0.00005,0.00141,-0.00008,-0.00949,0.26326,0.34935,46.33,-0.03156
1672588500000,ETHUSDT,1196.81,1195.81,1196.81,1195.8,0,0,1,0.00083,0.00178,0.00076,-0.00949,0.76672,0.34935,46.33,-0.03156
1672588800000,ETHUSDT,1195.92,1196.81,1197.74,1195.91,0,0,1,-0.00075,0.00179,0.00001,-0.00878,2.57195,0.53425,48.85,-0.03156
1672589100000,ETHUSDT,1196.5,1195.91,1196.98,1195.91,0,0,1,0.00048,0.00196,0.0005,-0.00878,0.75251,0.53425,48.85,-0.03156
1672589400000,ETHUSDT,1196.07,1196.5,1196.51,1195.88,0,0,1,-0.00036,0.00202,0.00014,-0.00878,0.99725,0.53425,48.85,-0.03156
1672589700000,ETHUSDT,1196.94,1196.07,1197.08,1196.06,0,0,1,0.00072,0.00225,0.00086,-0.00878,3.32377,0.53425,48.85,-0.03156
1672590000000,ETHUSDT,1197.13,1196.94,1197.14,1196.45,0,0,1,0.00015,0.00248,0.00102,-0.00878,2.47432,0.53425,48.85,-0.03156
1672590300000,ETHUSDT,1197.7,1197.14,1197.71,1197.07,0,0,1,0.00047,0.00282,0.0015,-0.00878,3.25057,0.53425,48.85,-0.03156
1672590600000,ETHUSDT,1198.21,1197.71,1198.35,1197.31,0,0,1,0.00042,0.00324,0.00184,-0.00878,3.27595,0.53425,48.85,-0.03156
1672590900000,ETHUSDT,1197.98,1198.21,1198.25,1197.77,0,0,1,-0.0002,0.0035,0.00165,-0.00878,1.84412,0.53425,48.85,-0.03156
1672591200000,ETHUSDT,1196.88,1197.98,1197.98,1196.6,1,0,1,-0.00092,0.00334,0.00073,-0.00878,1.68843,0.53425,48.85,-0.03156
1672591500000,ETHUSDT,1197.7,1196.88,1197.98,1196.8,0,0,1,0.00068,0.0033,0.00142,-0.00878,1.04566,0.53425,48.85,-0.03156
1672591800000,ETHUSDT,1197.32,1197.71,1197.71,1197.18,0,0,1,-0.00032,0.00326,0.00101,-0.00878,0.28287,0.53425,48.85,-0.03156
1672592100000,ETHUSDT,1197.34,1197.32,1197.87,1197.31,0,0,1,0.00001,0.00322,0.00103,-0.00878,0.3534,0.53425,48.85,-0.03156
1672592400000,ETHUSDT,1197.77,1197.35,1198.68,1197.34,0,0,0,0.00035,0.00324,0.00139,-0.00878,1.54979,0.53425,48.85,-0.03156
1672592700000,ETHUSDT,1197.89,1197.78,1197.89,1197.71,0,0,0,0.0001,0.00298,0.00149,-0.00878,0.29338,0.53425,48.85,-0.03156
1672593000000,ETHUSDT,1198.13,1197.89,1198.14,1197.88,0,0,0,0.0002,0.00287,0.00169,-0.00878,0.39116,0.53425,48.85,-0.03156
1672593300000,ETHUSDT,1200.24,1198.13,1200.45,1198.12,0,0,0,0.00176,0.00357,0.00337,-0.00878,3.43195,0.53425,48.85,-0.03156
1672593600000,ETHUSDT,1201.33,1200.24,1201.77,1200.24,0,0,0,0.0009,0.00452,0.0042,-0.00878,2.34494,0.53425,48.85,-0.03156
1672593900000,ETHUSDT,1200.88,1201.33,1203.5,1200.85,0,0,0,-0.00038,0.00503,0.00382,-0.00878,3.38293,0.53425,48.85,-0.03156
1672594200000,ETHUSDT,1200.49,1200.88,1201.68,1200.39,0,0,0,-0.00033,0.00522,0.00341,-0.00878,0.80646,0.53425,48.85,-0.03156
1672594500000,ETHUSDT,1200.83,1200.5,1200.86,1200.36,0,0,0,0.00028,0.0054,0.0037,-0.00878,0.4389,0.53425,48.85,-0.03156
1672594800000,ETHUSDT,1201.02,1200.82,1201.3,1200.82,0,0,0,0.00015,0.00569,0.00377,-0.00878,0.37244,0.53425,48.85,-0.03156
1672595100000,ETHUSDT,1200.54,1201.02,1201.04,1200.44,0,0,0,-0.0004,0.0056,0.00329,-0.00878,0.34236,0.53425,48.85,-0.03156
1672595400000,ETHUSDT,1200.59,1200.53,1201.08,1200.53,0,0,0,0.00004,0.00557,0.00333,-0.00878,0.41242,0.53425,48.85,-0.03156
1672595700000,ETHUSDT,1200.68,1200.58,1200.77,1200.46,0,0,0,0.00007,0.00537,0.00332,-0.00878,0.31995,0.53425,48.85,-0.03156
1672596000000,ETHUSDT,1201.77,1200.67,1202.47,1200.67,0,0,0,0.0009,0.00551,0.00415,-0.00878,1.45579,0.53425,48.85,-0.03156
1672596300000,ETHUSDT,1202.25,1201.77,1202.78,1201.14,0,0,0,0.00039,0.00571,0.00455,-0.00878,0.63652,0.53425,48.85,-0.03156
1672596600000,ETHUSDT,1201.86,1202.24,1202.91,1201.54,0,0,0,-0.00033,0.00581,0.00414,-0.00878,0.99271,0.53425,48.85,-0.03156
1672596900000,ETHUSDT,1201.36,1201.86,1202,1201.26,0,0,0,-0.00042,0.00584,0.00364,-0.00878,0.36755,0.53425,48.85,-0.03156
1672597200000,ETHUSDT,1201.5,1201.37,1201.58,1201.31,0,0,0,0.00011,0.00581,0.00367,-0.00878,0.4659,0.53425,48.85,-0.03156
1672597500000,ETHUSDT,1201.56,1201.5,1201.56,1201.14,0,0,0,0.00004,0.00545,0.00364,-0.00878,0.3125,0.53425,48.85,-0.03156
1672597800000,ETHUSDT,1201.81,1201.56,1201.81,1201.04,0,0,0,0.0002,0.00525,0.00376,-0.00878,0.64357,0.53425,48.85,-0.03156
1672598100000,ETHUSDT,1201.45,1201.81,1201.86,1201.32,0,0,0,-0.0003,0.00479,0.00338,-0.00878,0.78062,0.53425,48.85,-0.03156
1672598400000,ETHUSDT,1201.48,1201.45,1201.48,1201.43,1,0,0,0.00002,0.00418,0.00332,-0.00878,0.19403,0.53425,48.85,-0.03156
1672598700000,ETHUSDT,1200.77,1201.47,1201.48,1200.77,1,0,0,-0.0006,0.00356,0.00264,-0.00878,0.34761,0.53425,48.85,-0.03156
1672599000000,ETHUSDT,1200.94,1200.78,1201.04,1200.77,1,0,0,0.00014,0.00276,0.0027,-0.00878,0.33433,0.53425,48.85,-0.03156
1672599300000,ETHUSDT,1200.92,1200.94,1201.04,1200.81,1,0,0,-0.00002,0.00174,0.0026,-0.00878,0.36493,0.53425,48.85,-0.03156
1672599600000,ETHUSDT,1202.12,1200.93,1202.67,1200.92,0,0,0,0.00099,0.00173,0.00352,-0.00878,1.45685,0.53425,48.85,-0.03156
1672599900000,ETHUSDT,1202.26,1202.12,1202.56,1202.11,0,0,0,0.00011,0.00189,0.00347,-0.00878,0.93234,0.53425,48.85,-0.03156
1672600200000,ETHUSDT,1203.33,1202.26,1203.39,1202.25,0,0,0,0.00088,0.00233,0.00428,-0.00878,1.77447,0.53425,48.85,-0.03156
1672600500000,ETHUSDT,1203.81,1203.33,1204.51,1202.58,0,0,0,0.00039,0.0028,0.00459,-0.00878,3.00526,0.53425,48.85,-0.03156
1672600800000,ETHUSDT,1202.85,1203.82,1203.91,1202.22,0,0,0,-0.0008,0.00288,0.00362,-0.00878,1.09296,0.53425,48.85,-0.03156
1672601100000,ETHUSDT,1203.62,1202.85,1203.73,1202.85,0,0,0,0.00064,0.00316,0.00418,-0.00878,0.54971,0.53425,48.85,-0.03156
1672601400000,ETHUSDT,1202.6,1203.62,1203.7,1202.5,0,0,0,-0.00085,0.00307,0.00325,-0.00878,1.01421,0.53425,48.85,-0.03156
1672601700000,ETHUSDT,1203.12,1202.6,1203.28,1202.59,0,0,0,0.00043,0.00301,0.0036,-0.00878,0.65495,0.53425,48.85,-0.03156
1672602000000,ETHUSDT,1202.51,1203.12,1203.2,1202.5,1,0,0,-0.00051,0.00288,0.00292,-0.00878,0.75507,0.53425,48.85,-0.03156
1672602300000,ETHUSDT,1202.16,1202.51,1202.54,1202.15,1,0,0,-0.0003,0.00286,0.00255,-0.00878,0.66111,0.53425,48.85,-0.03156
1672602600000,ETHUSDT,1202.03,1202.16,1202.73,1202.03,1,0,0,-0.00011,0.00287,0.00235,-0.00878,0.58848,0.53425,48.85,-0.03156
1672602900000,ETHUSDT,1201.78,1202.04,1202.04,1201.5,1,0,0,-0.00021,0.00288,0.00206,-0.00878,0.97599,0.53425,48.85,-0.03156
1672603200000,ETHUSDT,1201.88,1201.77,1201.96,1201.44,1,0,0,0.00008,0.00281,0.00206,-0.00491,1.27128,1.06242,68.17,-0.03156
1672603500000,ETHUSDT,1201.66,1201.88,1202.01,1201.66,1,0,0,-0.00019,0.0028,0.00171,-0.00491,0.63511,1.06242,68.17,-0.03156
1672603800000,ETHUSDT,1202.19,1201.66,1202.27,1201.66,1,0,0,0.00044,0.00277,0.00207,-0.00491,0.49985,1.06242,68.17,-0.03156
1672604100000,ETHUSDT,1203.01,1202.19,1203.01,1202.19,0,0,0,0.00068,0.00281,0.00267,-0.00491,1.24713,1.06242,68.17,-0.03156
1672604400000,ETHUSDT,1203.92,1203,1204,1202.93,0,0,0,0.00075,0.003,0.00335,-0.00491,1.07098,1.06242,68.17,-0.03156
1672604700000,ETHUSDT,1202.98,1203.91,1204.67,1202.8,0,0,0,-0.00079,0.00296,0.00239,-0.00491,1.50255,1.06242,68.17,-0.03156
1672605000000,ETHUSDT,1203.43,1202.98,1203.59,1202.97,0,0,0,0.00037,0.00278,0.00269,-0.00491,0.51174,1.06242,68.17,-0.03156
1672605300000,ETHUSDT,1202.81,1203.42,1203.43,1202.8,0,0,0,-0.00052,0.00252,0.00209,-0.00491,0.58719,1.06242,68.17,-0.03156
1672605600000,ETHUSDT,1202.21,1202.81,1202.91,1202.2,1,0,0,-0.0005,0.00223,0.0015,-0.00491,0.54939,1.06242,68.17,-0.03156
1672605900000,ETHUSDT,1202.1,1202.2,1202.21,1202.08,1,0,0,-0.0001,0.00223,0.00133,-0.00491,0.39334,1.06242,68.17,-0.03156
1672606200000,ETHUSDT,1201.89,1202.1,1202.5,1201.89,1,0,0,-0.00018,0.00227,0.00107,-0.00491,0.59725,1.06242,68.17,-0.03156
1672606500000,ETHUSDT,1201.4,1201.9,1201.9,1201.39,1,0,0,-0.00041,0.00239,0.00058,-0.00491,0.49557,1.06242,68.17,-0.03156
1672606800000,ETHUSDT,1201.28,1201.4,1201.72,1201.28,1,0,0,-0.0001,0.00236,0.00039,-0.00491,0.66756,1.06242,68.17,-0.03156
1672607100000,ETHUSDT,1200.66,1201.29,1201.29,1200.65,1,0,0,-0.00052,0.00266,-0.0002,-0.00491,1.35186,1.06242,68.17,-0.03156
1672607400000,ETHUSDT,1200.95,1200.67,1201.16,1200.66,1,1,0,0.00024,0.00265,0.00004,-0.00491,0.74328,1.06242,68.17,-0.03156
1672607700000,ETHUSDT,1201.61,1200.96,1201.63,1200.95,1,1,0,0.00054,0.00268,0.0005,-0.00491,0.73032,1.06242,68.17,-0.03156
1672608000000,ETHUSDT,1201.3,1201.61,1201.69,1201.3,1,1,0,-0.00026,0.00265,0.00016,-0.00491,0.39229,1.06242,68.17,-0.03156
1672608300000,ETHUSDT,1202.12,1201.3,1202.13,1201.3,0,1,0,0.00068,0.00263,0.00076,-0.00491,0.7599,1.06242,68.17,-0.03156
1672608600000,ETHUSDT,1201.84,1202.12,1202.13,1201.83,0,1,0,-0.00024,0.00263,0.00053,-0.00491,0.76534,1.06242,68.17,-0.03156
1672608900000,ETHUSDT,1202.61,1201.83,1202.61,1201.83,0,1,0,0.00064,0.00266,0.00109,-0.00491,0.94879,1.06242,68.17,-0.03156
1672609200000,ETHUSDT,1202.55,1202.61,1202.73,1202.55,0,1,0,-0.00005,0.00266,0.00095,-0.00491,0.6634,1.06242,68.17,-0.03156
1672609500000,ETHUSDT,1202.51,1202.55,1202.83,1202.36,0,1,0,-0.00004,0.00267,0.00084,-0.00491,1.399,1.06242,68.17,-0.03156
1672609800000,ETHUSDT,1203.07,1202.5,1203.08,1202.5,0,1,0,0.00046,0.00272,0.00122,-0.00491,1.2492,1.06242,68.17,-0.03156
1672610100000,ETHUSDT,1202.85,1203.07,1203.08,1202.84,0,1,0,-0.00019,0.00276,0.00095,-0.00491,0.38504,1.06242,68.17,-0.03156
1672610400000,ETHUSDT,1203.07,1202.85,1203.08,1202.84,0,0,0,0.00018,0.00277,0.00105,-0.00491,0.74107,1.06242,68.17,-0.03156
1672610700000,ETHUSDT,1202.41,1203.08,1203.08,1202.4,0,0,0,-0.00055,0.00249,0.0005,-0.00491,1.31389,1.06242,68.17,-0.03156
1672611000000,ETHUSDT,1202.45,1202.41,1202.53,1202.4,1,0,0,0.00003,0.00242,0.00045,-0.00491,0.92297,1.06242,68.17,-0.03156
1672611300000,ETHUSDT,1202.47,1202.45,1202.47,1202.32,1,0,0,0.00001,0.00224,0.00047,-0.00491,1.21415,1.06242,68.17,-0.03156
1672611600000,ETHUSDT,1202.62,1202.47,1202.64,1202.46,0,0,0,0.00012,0.00223,0.00051,-0.00491,0.54389,1.06242,68.17,-0.03156
1672611900000,ETHUSDT,1202.29,1202.61,1202.62,1202.23,1,0,0,-0.00028,0.00223,0.00024,-0.00491,1.09656,1.06242,68.17,-0.03156
1672612200000,ETHUSDT,1202.29,1202.28,1202.3,1202.28,1,0,0,0,0.00221,0.00024,-0.00491,0.52705,1.06242,68.17,-0.03156
1672612500000,ETHUSDT,1202.43,1202.3,1202.46,1202.29,1,0,0,0.00011,0.00222,0.00035,-0.00491,1.09233,1.06242,68.17,-0.03156
1672612800000,ETHUSDT,1202.06,1202.43,1202.43,1202.06,1,0,0,-0.00031,0.00216,-0.00004,-0.00491,1.21919,1.06242,68.17,-0.03156
1672613100000,ETHUSDT,1202.06,1202.07,1202.07,1202.06,1,0,0,0,0.00205,-0.00004,-0.00491,0.31762,1.06242,68.17,-0.03156
1672613400000,ETHUSDT,1200.8,1202.07,1202.07,1200.8,1,0,0,-0.00105,0.002,-0.00109,-0.00491,1.98033,1.06242,68.17,-0.03156
1672613700000,ETHUSDT,1201.03,1200.8,1201.19,1200.45,1,1,0,0.00019,0.00197,-0.0009,-0.00491,0.96392,1.06242,68.17,-0.03156
1672614000000,ETHUSDT,1200.51,1201.04,1201.04,1200.5,1,1,1,-0.00044,0.00229,-0.00133,-0.00491,0.94039,1.06242,68.17,-0.03156
1672614300000,ETHUSDT,1201.47,1200.51,1201.47,1200.29,1,1,1,0.00079,0.00226,-0.00053,-0.00491,2.80198,1.06242,68.17,-0.03156
1672614600000,ETHUSDT,1202.15,1201.47,1202.49,1201.46,0,1,1,0.00056,0.00226,0.00004,-0.00491,2.23669,1.06242,68.17,-0.03156
1672614900000,ETHUSDT,1201.66,1202.14,1202.37,1201.43,0,1,1,-0.00041,0.00228,-0.00037,-0.00491,1.61105,1.06242,68.17,-0.03156
1672615200000,ETHUSDT,1201.45,1201.67,1202.05,1201.45,1,1,1,-0.00018,0.00229,-0.00055,-0.00491,3.23754,1.06242,68.17,-0.03156
1672615500000,ETHUSDT,1200.17,1201.46,1201.46,1200.16,1,1,1,-0.00107,0.00266,-0.00153,-0.00491,3.6818,1.06242,68.17,-0.03156
1672615800000,ETHUSDT,1200.43,1200.16,1201.03,1200.16,1,1,1,0.00021,0.00285,-0.00131,-0.00491,1.22753,1.06242,68.17,-0.03156
1672616100000,ETHUSDT,1200.37,1200.44,1200.44,1199.36,1,1,1,-0.00005,0.0029,-0.00136,-0.00491,1.86569,1.06242,68.17,-0.03156
1672616400000,ETHUSDT,1200.66,1200.37,1201.3,1200.37,1,1,1,0.00024,0.00288,-0.00112,-0.00491,1.93949,1.06242,68.17,-0.03156
1672616700000,ETHUSDT,1199.66,1200.66,1200.67,1199.5,1,1,1,-0.00084,0.00302,-0.00195,-0.00491,1.11848,1.06242,68.17,-0.03156
1672617000000,ETHUSDT,1200.03,1199.66,1200.28,1199.43,1,1,1,0.0003,0.00311,-0.00164,-0.00491,1.65518,1.06242,68.17,-0.03156
1672617300000,ETHUSDT,1200.34,1200.03,1201,1199.95,1,1,1,0.00025,0.00308,-0.0013,-0.00491,1.31898,1.06242,68.17,-0.03156
1672617600000,ETHUSDT,1200.29,1200.33,1200.72,1200.27,1,1,1,-0.00005,0.00303,-0.00134,-0.00618,0.65972,0.76309,60.3,-0.02562
1672617900000,ETHUSDT,1200.33,1200.3,1201.04,1200.29,0,1,1,0.00003,0.00288,-0.00131,-0.00618,0.87988,0.76309,60.3,-0.02562
1672618200000,ETHUSDT,1199.97,1200.33,1200.34,1199.5,1,1,1,-0.0003,0.00283,-0.00153,-0.00618,1.65415,0.76309,60.3,-0.02562
1672618500000,ETHUSDT,1198.93,1199.97,1199.97,1198.92,1,1,1,-0.00087,0.00299,-0.00231,-0.00618,0.74975,0.76309,60.3,-0.02562
1672618800000,ETHUSDT,1198.96,1198.93,1199.25,1198.39,1,1,1,0.00002,0.00301,-0.00229,-0.00618,1.17445,0.76309,60.3,-0.02562
1672619100000,ETHUSDT,1198.17,1198.95,1198.96,1197.99,1,1,1,-0.00066,0.00329,-0.00286,-0.00618,0.55402,0.76309,60.3,-0.02562
1672619400000,ETHUSDT,1198.68,1198.17,1198.76,1197.5,1,1,1,0.00042,0.0033,-0.00235,-0.00618,0.872,0.76309,60.3,-0.02562
1672619700000,ETHUSDT,1197.77,1198.67,1198.7,1197.53,1,1,1,-0.00076,0.00372,-0.00303,-0.00618,0.56772,0.76309,60.3,-0.02562
1672620000000,ETHUSDT,1198.46,1197.77,1198.54,1197.68,1,1,1,0.00057,0.00384,-0.00245,-0.00618,0.48366,0.76309,60.3,-0.02562
1672620300000,ETHUSDT,1198.33,1198.46,1198.61,1198.32,1,1,1,-0.00011,0.004,-0.00248,-0.00618,0.27625,0.76309,60.3,-0.02562
1672620600000,ETHUSDT,1197.79,1198.32,1198.33,1197.78,1,1,1,-0.00046,0.0041,-0.00284,-0.00618,0.34884,0.76309,60.3,-0.02562
1672620900000,ETHUSDT,1198.16,1197.79,1198.49,1197.61,1,1,1,0.0003,0.00383,-0.00254,-0.00618,0.42233,0.76309,60.3,-0.02562
1672621200000,ETHUSDT,1197.73,1198.16,1198.31,1197.59,1,1,1,-0.00036,0.0037,-0.00281,-0.00618,0.83672,0.76309,60.3,-0.02562
1672621500000,ETHUSDT,1195.77,1197.73,1197.94,1194.78,1,1,1,-0.00164,0.00418,-0.00436,-0.00618,7.29307,0.76309,60.3,-0.02562
1672621800000,ETHUSDT,1195.76,1195.76,1196.16,1195.67,1,1,1,-0.00001,0.00472,-0.00429,-0.00618,0.90524,0.76309,60.3,-0.02562
1672622100000,ETHUSDT,1194.49,1195.75,1195.76,1193,1,1,1,-0.00107,0.00551,-0.00526,-0.00618,2.58539,0.76309,60.3,-0.02562
1672622400000,ETHUSDT,1194.73,1194.48,1194.74,1193.69,1,1,1,0.0002,0.006,-0.00489,-0.00618,0.45605,0.76309,60.3,-0.02562
1672622700000,ETHUSDT,1196.09,1194.73,1196.13,1194.73,1,1,1,0.00113,0.00593,-0.00368,-0.00618,0.5489,0.76309,60.3,-0.02562
1672623000000,ETHUSDT,1196.37,1196.09,1196.37,1195.27,1,1,1,0.00023,0.00595,-0.00336,-0.00618,0.32046,0.76309,60.3,-0.02562
1672623300000,ETHUSDT,1196.43,1196.36,1196.44,1196.36,0,1,1,0.00005,0.00583,-0.00323,-0.00618,0.15982,0.76309,60.3,-0.02562
1672623600000,ETHUSDT,1196.03,1196.44,1196.44,1195.88,1,1,1,-0.00034,0.00563,-0.00348,-0.00618,0.52825,0.76309,60.3,-0.02562
1672623900000,ETHUSDT,1195.92,1196.03,1196.03,1195.83,0,1,1,-0.0001,0.00537,-0.00349,-0.00618,0.32868,0.76309,60.3,-0.02562
1672624200000,ETHUSDT,1195.5,1195.93,1195.93,1195.49,1,1,1,-0.00036,0.00504,-0.00375,-0.00618,0.27469,0.76309,60.3,-0.02562
1672624500000,ETHUSDT,1195.16,1195.5,1195.5,1195.09,1,1,1,-0.00029,0.00476,-0.00396,-0.00618,0.45342,0.76309,60.3,-0.02562
1672624800000,ETHUSDT,1195.59,1195.15,1195.65,1194.46,1,1,1,0.00035,0.0046,-0.00351,-0.00618,0.66706,0.76309,60.3,-0.02562
1672625100000,ETHUSDT,1195.18,1195.6,1195.6,1195.18,1,1,1,-0.00035,0.00442,-0.00377,-0.00618,0.35897,0.76309,60.3,-0.02562
1672625400000,ETHUSDT,1196.26,1195.19,1196.41,1195.16,0,1,1,0.0009,0.00426,-0.00279,-0.00618,0.57474,0.76309,60.3,-0.02562
1672625700000,ETHUSDT,1196.3,1196.27,1196.42,1196.26,0,1,1,0.00003,0.00393,-0.00267,-0.00618,0.14875,0.76309,60.3,-0.02562
1672626000000,ETHUSDT,1196.23,1196.3,1196.3,1196.08,0,1,1,-0.00006,0.00379,-0.00265,-0.00618,0.21077,0.76309,60.3,-0.02562
1672626300000,ETHUSDT,1196.2,1196.23,1196.24,1195.55,0,1,1,-0.00003,0.00343,-0.00259,-0.00618,0.38583,0.76309,60.3,-0.02562
1672626600000,ETHUSDT,1196.34,1196.21,1196.35,1196.16,0,1,1,0.00011,0.00304,-0.00239,-0.00618,0.24392,0.76309,60.3,-0.02562
1672626900000,ETHUSDT,1196.52,1196.34,1196.52,1196.19,0,1,1,0.00015,0.00277,-0.00216,-0.00618,0.39516,0.76309,60.3,-0.02562
1672627200000,ETHUSDT,1196.61,1196.51,1196.61,1196.51,0,1,1,0.00007,0.00233,-0.002,-0.00618,0.16792,0.76309,60.3,-0.02562
1672627500000,ETHUSDT,1196.85,1196.61,1197,1196.6,0,1,1,0.0002,0.00203,-0.00171,-0.00618,0.53385,0.76309,60.3,-0.02562
1672627800000,ETHUSDT,1197.17,1196.86,1197.24,1196.85,0,1,1,0.00026,0.00223,-0.00136,-0.00618,0.37921,0.76309,60.3,-0.02562
1672628100000,ETHUSDT,1196.79,1197.16,1197.17,1196.79,0,0,1,-0.00032,0.00228,-0.0016,-0.00618,0.43067,0.76309,60.3,-0.02562
1672628400000,ETHUSDT,1197.29,1196.79,1197.47,1196.58,0,0,1,0.00041,0.00214,-0.0011,-0.00618,3.42641,0.76309,60.3,-0.02562
1672628700000,ETHUSDT,1197.18,1197.29,1197.29,1197.17,0,0,1,-0.0001,0.00198,-0.00111,-0.00618,0.34931,0.76309,60.3,-0.02562
1672629000000,ETHUSDT,1196.6,1197.17,1197.18,1196.6,1,0,1,-0.00049,0.00196,-0.00151,-0.00618,0.95858,0.76309,60.3,-0.02562
1672629300000,ETHUSDT,1196.59,1196.61,1196.86,1196.56,1,0,1,-0.00001,0.00197,-0.00143,-0.00618,1.10635,0.76309,60.3,-0.02562
1672629600000,ETHUSDT,1196.98,1196.59,1197.24,1196.58,0,0,1,0.00032,0.00203,-0.00111,-0.00618,0.83233,0.76309,60.3,-0.02562
